# Converted from libieeep1788/test/p1788/infsup/test_p1788_infsup_test_integration_mpfr_bin_ieee754_flavor_bool.cpp
* equal
[] | []
[] | []
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | [-inf                    ,+inf                    ]
[-inf                    ,+inf                    ] | [-inf            ,+inf            ]
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | [-inf                    ,+inf                    ]
[-inf                    ,+inf                    ] | [-inf            ,+inf            ]
[] | []
[] | []
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | []
[-inf                    ,+inf                    ] | [-inf                    ,+inf                    ]
[-inf                    ,+inf                    ] | [-inf            ,+inf            ]
[]_trv | []_trv
[]_trv | []_trv
[-inf                    ,+inf                    ]_dac | []_trv
[-inf                    ,+inf                    ]_dac | []_trv
[-inf                    ,+inf                    ]_dac | [-inf                    ,+inf                    ]_dac
[-inf                    ,+inf                    ]_dac | [-inf            ,+inf            ]_dac
[-inf                    ,+inf                    ]_dac | []_trv
[-inf                    ,+inf                    ]_dac | []_trv
[-inf                    ,+inf                    ]_dac | [-inf                    ,+inf                    ]_dac
[-inf                    ,+inf                    ]_dac | [-inf            ,+inf            ]_dac
[]_trv | []_trv
[]_trv | []_trv
[-inf                    ,+inf                    ]_dac | []_trv
[-inf                    ,+inf                    ]_dac | []_trv
[-inf                    ,+inf                    ]_dac | [-inf                    ,+inf                    ]_dac
[-inf                    ,+inf                    ]_dac | [-inf            ,+inf            ]_dac
* subset
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.800000p+1  ]
[-0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+1  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+0  ,+0x1.800000p+1  ]
[-0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]
[-0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ] | [+0x1.000000p+1  ,+0x1.800000p+1  ]
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]_com | [+0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com
[+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]_com | [+0x1.000000p+0  ,+0x1.800000p+1  ]_com
[-0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.0000000000000p+1   ,+0x1.8000000000000p+1   ]_com
[-0x1.0000000000000p+0   ,+0x1.8000000000000p+1   ]_com | [+0x1.000000p+1  ,+0x1.800000p+1  ]_com
